reference;name;description;price;image
962;Baume à lèvres apaisant - Pack d'huiles essentielles et végétales;Un brin de douceur ne fait jamais de mal !Dans la catégorie soins du visage, je demande les baumes à lèvres ! Il faut dire qu'entre le maquillage, en particulier le rouge à lèvres, l'environnement, la pollution, le froid, le vent, mais aussi l'acidité de la salive, nos lèvres n'ont vraiment pas une vie facile. Il n'est pas rare qu'elles craquent sous la pression et que de petites gerçures ou des tiraillements fassent leur apparition. La Compagnie des Sens vient à leur secours grâce à un mélange de beurre de Karité et d'huiles essentielle et végétale dans ce baume à lèvres apaisant ! Hydratées, nourries, calmées et protégées, vos lèvres retrouveront leur douceur et leur aspect lisse que vous aimez tant !Pour faire vous-même votre mélange, ce pack contient :1 flacon de macérât huileux BIO de Calendula - 50mL1 flacon d'huile essentielle BIO de Lavande Vraie - 5mL1 plaquette de beurre de Karité - 100g Offert : 1 fiche recette explicative Offert : 1 pot vide de 50mL avec une étiquette pour réaliser votre mélange;15,999999;www.compagnie-des-sens.fr/2050-home_default/baume-levres-apaisant-karite.jpg
964;Baume à lèvres fleuri maison - Pack d'huiles essentielles;Avancez la fleur aux lèvres !Quand on est au travail ou en cours, on se prend souvent à rêver d'évasion, de courir au grand air, de se balader dans des jardins chatoyants et aux odeurs luxuriantes. Pour se relaxer, rien de mieux qu'un bon soin du visage ! Grâce à la Compagnie des Sens, profitez d'un moment de détente et de soin avec le baume à lèvres aux senteurs fleuries ! Composé de beurre de karité et d'huiles essentielles, ce baume à lèvres vous plongera dans des roseraies débordantes d'odeurs tout en vous apportant hydratation et réparation, afin de sublimer vos lèvres. Retrouvez le sourire et gambadez dans un champ de fleurs fraiches ! Pour faire vous-même votre mélange, ce pack contient :1 flacon d'huile essentielle de Géranium Rosat - 5mL1 flacon d'huile essentielle de Marjolaine à Coquilles - 5mL1 plaquette de beurre de Karité - 100g Offert : 1 pot vide de 50mL avec une étiquette pour réaliser votre mélange  Offert : 1 fiche recette explicative;15,999999;www.compagnie-des-sens.fr/2052-home_default/baume-levres-karite-fleuri.jpg
965;Baume à lèvres fraîcheur au Karité - Pack d'huiles essentielles;C'est doux, c'est frais sur vos lèvres !Le champs des odeurs qu'offrent les huiles essentielles est large et varié. Elles allient leurs propriétés extraordinaires dans les soins du visage à des parfums enivrants. Alors, autant en profiter et découvrir tout leur potentiel ! La Compagnie des Sens a créé pour vous un baume à lèvres à l'odeur givrée, pour allier la réparation et le soin des lèvres à un parfum rafraichissant et agréable, pour réveiller vos sens ! Mariez plaisir et efficacité avec ce mélange d'huiles essentielles et de beurre de karité. La journée se fait longue, vous êtes stressé par le travail et ce vieux reflexe réapparait : vous touchez et abimez vos lèvres. C'en est assez, sortez votre baume à lèvres givré ! Grâce à ses propriétés hydratante, réparatrice, protectrice et calmante nerveuse, ce baum à lèvres saura vous détendre et vous emmener dans un tourbillon de fraîcheur givrée !Pour faire vous-même votre mélange, ce pack contient :1 flacon d'huile essentielle BIO de Verveine Exotique - 5mL1 flacon d'huile essentielle BIO de Menthe des Champs - 5mL1 plaquette de beurre de Karité - 100g Offert : 1 pot vide de 50mL avec une étiquette pour réaliser votre mélange Offert : 1 fiche recette explicative;11,499999;www.compagnie-des-sens.fr/2054-home_default/baume-levres-fraicheur-givre-karite.jpg
968;Baume à lèvres hydratant au Karité - Pack d'huiles essentielles;Des huiles de qualité pour des lèvres nourries en profondeur !Lorsqu'on parle de soins du visage, on pense masques, gommages mais il ne faut pas oublier les lèvres. La peau des lèvres est fragile et il est essentiel de les maintenir hydratées et nourries pour avoir un sourire de Prince(sse), sans les petites peaux mortes ou les gerçures si peu glamours. Et parce qu'on aime prendre soin de vous, la Compagnie des Sens vous propose un baume à lèvres aux huiles essentielles et végétales nourrissant à souhait, combinant les bienfaits de la carotte, de l'abricot, du petit grain bigarade et du beurre de karité pour venir au secours de vos lèvres en danger de malnutrition ! Découvrez un mélange au parfum doux et gourmand qui ravira vos sens tout en vous faisant du bien.Pour faire vous-même votre mélange, ce pack contient :1 flacon d'huile végétale de Noyaux d'Abricot - 50mL1 flacon de macérât huileux de Carotte - 50mL1 flacon d'huile essentielle de Petit Grain Bigarade - 5mL1 plaquette de beurre de Karité - 100g Offert : 1 pot vide de 50mL avec une étiquette pour réaliser votre mélange Offert : 1 fiche recette explicative;19,8;www.compagnie-des-sens.fr/2056-home_default/baume-levres-hydratant-karite.jpg
970;Baume à lèvres réparateur au Karité - Pack d'huiles essentielles et végétales;Dites adieu aux gerçures et crevasses sur vos lèvres !La peau des lèvres est l'une des plus fines et fragiles du corps, et pourtant, elle est souvent expédiée lors de notre routine soin du visage. Elle ne contient ni glandes sébacées, ni glandes sudoripares et est donc naturellement beaucoup moins bien protégée de la déshydratation que le reste du corps. Il n'est donc pas rare de voir apparaitre des gerçures, voire même des plaies et crevasses sur les lèvres. Souvent très disgracieuses et difficiles à faire disparaitres, ces gerçures sont très désagréables au quotidien : irritations, saignements, douleurs, tout cela peut se révéler bien difficile à vivre. Mais alors, comment y remédier ? La Compagnie des Sens vous propose une solution remarquable et naturelle : le baume pour les lèvres très gercées et abimées, aux huiles essentielle et végétale ! Retrouvez des lèvres lisses, hydratées, souples et nourries en un seul geste quotidien.Pour faire vous-même votre mélange, ce pack contient :1 flacon d'huile végétale de Germe de Blé - 50mL1 flacon d'huile essentielle de Ciste - 5mL1 plaquette de beurre de Karité - 100g Offert : 1 pot vide de 50mL avec une étiquette pour réaliser votre mélange Offert : 1 fiche recette explicative;27,195999;www.compagnie-des-sens.fr/2058-home_default/baume-levres-karite-gercees-reparateur.jpg
972;Baume à lèvres repulpant - Pack d'huiles essentielles et végétales;Qu'est-ce qu'on veut ? Des lèvres pulpeuses ! Et quand ? Maintenant !C'est génétique, certaines naissent avec des lèvres épaisses, pulpeuses et gourmandes, tandis que d'autres ont des lèvres fines et pâles. Nous n'avons pas toutes (et tous) la chance d'avoir des lèvres lisses, pulpeuses et rosées. Avant de sortir, on enchaîne les soins du visage puis on prend son temps pour le maquillage pour avoir la meilleure mine. Dernière étape ? Le rouge à lèvres ! Mais au moment de l'appliquer, on envie souvent Angelina Jolie (pas seulement pour ses lèvres pulpeuses, d'ailleurs). On se prend à réver à une bouche de star, qui illumine l'assemblée et nous rend irresistible ! Et bien, la Compagnie des Sens rend le rêve réalité grâce à son baume à lèvres repulpant aux huiles essentielles et végétales. En stimulant la circulation sanguine au niveau des lèvres, les huiles vont les rendre plus rosées et plus pulpeuses, tout en les hydratant et en les protégeant du dessèchement causé par le rouge à lèvres. Adieu aux lèvres fines et pâles, Megan Fox n'a qu'à bien se tenir !Pour faire vous-même votre mélange, ce pack contient :1 flacon d'huile végétale de Calophylle Inophyle - 50mL1 flacon d'huile essentielle de Menthe Poivrée - 5mL1 plaquette de beurre de Karité - 100g Offert : 1 pot vide de 50mL avec une étiquette pour réaliser votre mélange Offert : 1 fiche recette explicative;15,195999;www.compagnie-des-sens.fr/2060-home_default/baume-levres-karite-repulpant.jpg
978;Beurre corporel prolongateur de Bronzage - Pack d'huiles végétales;M'exposer un peu plus au soleil ! Après un hiver rigoureux, l'apparition des premiers rayons de soleil entraîne un phénomène qui se répète chaque année : la migration des humains vers les parcs, plages, balcons et tout espace où les peaux diaphanes peuvent se ressourcer en vitamine D et profiter de la chaleur du soleil ! Vous commencez votre bronzage estival et vous souhaiteriez le conserver le plus longtemps possible. La Compagnie des Sens s'occupe de votre bronzage et vous propose un beurre crémeux pour le corps, pour le sublimer et le prolonger. Ce mélange d'huiles végétales et de beurre de karité permet d'hydrater, réparer et protéger votre peau tout en la sublimant et en la préparant aux futures expositions au soleil. Souriez, c'est l'été !Pour faire vous-même votre mélange, ce pack contient :1 flacon de macérât huileux BIO de Calendula - 50mL1 flacon de macérât huileux BIO de Carotte - 50mL1 plaquette de beurre de Karité - 100g Offert : 1 fiche recette explicative Offert : 1 pot vide de 50mL avec une étiquette pour réaliser votre mélange;16,899999;www.compagnie-des-sens.fr/1690-home_default/beurre-corporel-karite-prolongateur-bronzage.jpg
980;Beurre corporel senteurs des îles - Pack d'huiles essentielles et végétales;L'été s'invite sur votre peau L'été et son soleil, la chaleur et la plage, vous en rêvez ! Et si votre corps a besoin de soleil pour produire de la vitamine D, votre peau peut se retrouver agressée ou irritée à cause du soleil. Alors pour venir à son secours, tout en profitant du parfum exotique des huiles essentielles, la Compagnie des Sens vous propose un baume crémeux pour le corps aux huiles essentielles et végétales ! Redécouvrez l'alliance de l'odeur citronnée du Combava et celle plus douce et chaude de l'Ylang Ylang, qui rappelle l'exotisme de Madagascar ou des tropiques, dans un baume réparateur et protecteur pour soigner votre peau et votre esprit. Un parfum de vacances flotte sur ce soin du corps aux huiles essentielles et végétales !Pour faire vous-même votre mélange, ce pack contient :1 flacon d'huile végétale BIO de Jojoba - 50mL1 flacon d'huile essentielle BIO de Combava - 5mL1 flacon d'huile essentielle BIO d'Ylang Ylang III - 5mL1 plaquette de beurre de Karité - 100g Offert : 1 fiche recette explicative Offert : 1 pot vide de 50mL avec une étiquette pour réaliser votre mélange;21,003999;www.compagnie-des-sens.fr/1694-home_default/beurre-corporel-karite-senteurs-des-iles.jpg
982;Beurre corporel Câlin - Pack d'huiles essentielles et végétales;La sensation d'un câlin tout doux sur votre peauAprès une rude journée à l'école ou au travail, un évènement qui vous a contrarié ou même un temps maussade, vous n'êtes jamais contre un peu de douceur, un petit soin du corps réconfortant pour finir la journée mieux qu'elle n'a commencé. La Compagnie des Sens vous envoie des câlins dans ce baume crémeux douceur aux huiles essentielles ! Profitez d'un moment de détente avec un baume à la texture fondante et à l'odeur douce et réconfortante, qui vous remontera le moral en moins de temps qu'il n'en faut pour le dire.Pour faire vous-même votre mélange, ce pack contient :1 flacon d'huile végétale BIO d'Amande Douce - 50mL1 flacon d'huile essentielle BIO de Ravintsara - 5mL1 flacon d'huile essentielle BIO de Lavande Fine - 5mL1 plaquette de beurre de Karité - 100g Offert : 1 fiche recette explicative Offert : 1 pot vide de 50mL avec une étiquette pour réaliser votre mélange;21,495999;www.compagnie-des-sens.fr/1701-home_default/beurre-corporel-karite-calin.jpg
984;Beurre corporel réhydratant après gommage - Pack d'huiles essentielles et végétales;Gommer, c'est bien. Hydrater, c'est mieux !Incontournable soin du corps, le gommage est bénéfique pour notre peau : il la débarasse des cellules mortes, qui viennent boucher les pores et empêcher l'élimination des toxines. Il est donc important d'effectuer des gommages de temps en temps, pour avoir une peau belle et saine. Oui mais voilà : le gommage peut affaiblir la barrière cutanée, composée d'un film hydrolipidique sensible. Il est donc essentiel de réhydrater et réparer la peau après un gommage ! La Compagnie des Sens l'a bien compris et vous propose de réaliser un beurre corporel réhydratant, réparateur et protecteur après gommage à base d'huiles végétales et essentielles. Un rituel beauté à ne pas manquer !Pour faire vous-même votre mélange, ce pack contient :1 flacon d'huile végétale BIO d'Avocat - 50mL1 flacon d'huile essentielle BIO de Palmarosa - 5mL1 plaquette de beurre de Karité - 100g Offert : 1 fiche recette explicative Offert : 1 pot vide de 50mL avec une étiquette pour réaliser votre mélange;13,095999;www.compagnie-des-sens.fr/1707-home_default/beurre-corporel-karite-apres-gommage.jpg
986;Beurre corporel raffermissant corps et seins - Pack d'huiles essentielles et végétales;Retrouvez la peau ferme de vos 20 ans !Avec l'âge, les prises et pertes de poids, la diminution de la production de collagène et d'autres phénomènes biologiques, la peau a tendance à perdre en élasticité. On a beau faire du sport et utiliser de multiples soins du corps, il est parfois complexe de retrouver une peau ferme et belle. Pas de panique, la Compagnie des Sens vient à la rescousse, avec un beurre crémeux raffermissant pour le corps, aux huiles essentielles et végétales. Luttez contre les problèmes de circulation et de rétention d'eau tout en activant la production de collagène et en nourrissant votre peau en profondeur. Pour faire vous-même votre mélange, ce pack contient :1 flacon d'huile végétale BIO de Rose Musquée - 50mL1 flacon d'huile essentielle BIO de Criste Marine - 5mL1 flacon d'huile essentielle BIO de Lemongrass - 5mL1 plaquette de beurre de Karité - 100g Offert : 1 fiche recette explicative Offert : 1 pot vide de 50mL avec une étiquette pour réaliser votre mélange;32,199999;www.compagnie-des-sens.fr/1712-home_default/beurre-karite-raffermissant-corps-seins.jpg
